airport_code,city_name,code4,latitude,longitude,altitude_ft
9G1,tarentum,\N,40.6035463,-79.8261189,1063
2B2,newburyport,\N,42.7953611,-70.8394444,11
LKK,kulik,\N,58.96591,-155.10808899999998,1000
PTA,port,PALJ,60.20828100000001,-154.306586,253
FDW,winnsboro,KFDW,34.31549835205078,-81.10880279541016,577
DAW,rochester,KDAW,43.28409957885742,-70.9292984008789,322
PRL,port,\N,60.2083333,-147.8194444,142
EWK,newton,KEWK,38.0582008362,-97.2744979858,1533
TZR,columbus,LHTA,46.39310073852539,17.917499542236328,531
W04,ocean,KW04,46.5995,-124.0854,15
55S,packwood,K55S,46.3625,-121.4067,1057
FBR,fort,KFBR,41.3918991089,-110.40699768100001,7034
S40,prosser,KS40,46.21340179,-119.7910004,697
CLS,chehalis,KCLS,46.6769981384,-122.98300170899999,176
M94,mattawa,KM94,46.687400817871094,-119.9209976196289,586
S30,lebanon,KS30,44.3179,-122.5577,344
EVW,evanston,KEVW,41.27479935,-111.0350037,7143
K83,sabetha,KK83,39.90420150756836,-95.77940368652344,1330
LRO,mount,KLRO,32.89780045,-79.78289795,12
EUF,eufala,KEUF,31.951299667399997,-85.1288986206,285
6J4,saluda,K6J4,33.92679977416992,-81.79460144042969,555
MEO,manteo,KMQI,35.91899872,-75.69550323,13
AUO,auburn,KAUO,32.61510086,-85.43399811,777
CZG,endicott,KCZG,42.078499,-76.096296,833
EKY,bessemer,KEKY,33.31290054,-86.92590332,700
A50,ellicott,KA50,38.8744010925293,-104.41000366210938,6145
MIC,crystal,KMIC,45.0620002746582,-93.35389709472656,869
23M,quitman,K23M,32.0848999023,-88.738899231,320
DBN,dublin,KDBN,32.56439972,-82.98529816,309
UCA,utica,\N,43.104167,-75.223333,456
CVO,corvallis,KCVO,44.49720001,-123.29000090000001,250
CWT,chatsworth,YCWR,-33.84469985961914,148.6490020751953,966
DHB,deer,\N,48.618396999999995,-123.00596000000002,0
OLT,san,\N,32.7552,-117.1995,0
OGD,ogden,KOGD,41.195899963379,-112.0120010376,4473
RKR,poteau,KRKR,35.02159881591797,-94.62129974365234,451
AKO,akron,KAKO,40.1755981445,-103.22200012200001,4714
SHN,shelton,KSHN,47.233600616455,-123.14800262451,273
WNA,napakiak,PANA,60.69029998779297,-161.97900390625,17
DJN,delta,\N,64.050556,-145.717222,1150
SVS,stevens,\N,66.016944,-149.054444,329
KKI,akiachak,\N,60.906110999999996,-161.426944,25
4A2,atmautluak,\N,60.86666700000001,-162.273056,17
PKA,napaskiak,PAPK,60.70289993,-161.7779999,24
KCG,chignik,\N,56.317778000000004,-158.590833,25
2A5,liberty,K2A5,35.911800384521484,-79.61759948730469,723
DYL,doylestown,KDYL,40.3330001831,-75.1222991943,394
ESP,stroudsburg,\N,41.035983,-75.160236,146
N40,pittstown,\N,40.565328,-74.978872,170
OCW,washington,KOCW,35.570499420166,-77.049797058105,38
7W6,engelhard,K7W6,35.562400817871094,-75.9552001953125,8
UKF,north,KUKF,36.2228012085,-81.09829711910002,1301
JZI,charleston,KJZI,32.70090103149414,-80.00289916992188,17
DAN,danville,KDAN,36.572898864746094,-79.33609771728516,571
0V4,brookneal,K0V4,37.1417007446,-79.01640319820001,596
CQW,cheraw,KCQW,34.71289825,-79.95700073,239
X06,arcadia,\N,27.1174,-81.5023,63
2RR,river,\N,27.4676,-81.1224,55
X10,belle,\N,26.419,-80.3965,14
X51,homestead,\N,25.2995,-80.3325,7
X50,edgewater,\N,28.5874,-80.5549,10
F45,palm,\N,26.5076,-80.1334,22
2IS,clewiston,\N,26.4411,-81.0306,20
HYW,conway,KHYW,33.82849884,-79.12220001,35
W24,lynchburg,KW24,37.2268,-79.0733,939
HBI,asheboro,KHBI,35.65449905,-79.8946991,671
EMV,emporia,KEMV,36.6869010925293,-77.48280334472656,127
58J,timmonsville,\N,34.14,-79.92,143
EMT,monte,KEMT,34.086101532,-118.03500366200001,296
I16,pineville,KI16,37.600399017333984,-81.5593032836914,1783
ZLY,rennselaer,\N,42.6408,-73.7419,22
F70,murrieta,\N,33.5741791,-117.1284732,1349
SSF,stinson,KSSF,29.336999893188,-98.47109985351601,577
JSV,sallisaw,KJSV,35.438201899999996,-94.80280304,527
JAS,jasper,KJAS,30.88570023,-94.03489685,213
87K,dorado,K87K,37.8567008972168,-93.99909973144531,931
MRF,marfa,KMRF,30.371098999999997,-104.017997,4849
E38,alpine,KE38,30.3841991425,-103.683998108,4515
CCB,upland,KCCB,34.1115989685,-117.68800354,1444
IOB,mount,KIOB,38.05810165,-83.979599,1019
EKI,elkhart,KEKM,41.7193984985,-86.00319671630001,778
C03,nappanee,KC03,41.44620132446289,-85.93479919433594,860
CUB,columbia,KCUB,33.970500946,-80.9952011108,193
GMJ,grove,KGMJ,36.60680008,-94.73860168,831
MPR,pherson,KMPR,38.35240173,-97.69129944,1498
GYH,greenville,KGYH,34.7583007812,-82.3764038086,955
PXE,perry,KPXE,32.51060104370117,-83.76730346679688,418
HVS,hartsville,KHVS,34.403099060100004,-80.11920166019999,364
IGX,chapel,KIGX,35.935001,-79.06590200000001,512
SUT,oak,KSUT,33.9292984,-78.07499695,24
FCI,richmond,KFCI,37.40650177,-77.52500153,236
HNZ,oxford,KHNZ,36.36159897,-78.52919769,526
LEE,leesburg,KLEE,28.82309914,-81.80870056,76
CNO,chino,KCNO,33.97470093,-117.637001,650
UYF,london,KUYF,39.93270111,-83.46199799,1082
6Y1,bois,\N,45.7662977,-84.50381390000001,664
PRB,paso,KPRB,35.67290115,-120.6269989,840
FID,southold,\N,41.1505,-72.0154,9
ZRV,providence,\N,41.829087,-71.41325,36
ZTD,schenectady,\N,42.8146,-73.9428,248
HAF,half,KHAF,37.5134010315,-122.500999451,66
WJF,lancaster,KWJF,34.74110031,-118.21900179999999,2351
L05,kernville,\N,35.7282222,-118.41972220000001,2614
D95,lapeer,\N,43.0664722,-83.2715556,835
CXC,chitina,\N,61.51583299999999,-144.436667,1
W79,tappahannock,\N,37.925136,-76.87163100000001,31
TDF,roxboro,KTDF,36.28490067,-78.98419952,609
26A,lineville,\N,33.2841972,-85.8089653,1065
ASN,talladega,KASN,33.569900512699995,-86.05090332030001,529
GMU,greenville,KGMU,34.847900390599996,-82.34999847410002,1048
8A1,guntersville,\N,34.4017219,-86.2657787,615
MKT,mankato,KMKT,44.22159958,-93.91870117,1021
TOI,troy,KTOI,31.860399246216,-86.012100219727,398
SCD,sylacauga,KSCD,33.171798706054695,-86.30549621582031,569
EDN,enterprise,KEDN,31.29969978,-85.89990234,361
14J,elba,\N,31.41,-86.090278,258
71J,ozark,\N,31.431944,-85.62055600000001,356
41A,tallassee,\N,32.515,-85.876111,326
79J,andalusia,\N,31.308333,-86.392222,310
ALX,alexander,KALX,32.914699554399995,-85.96299743649999,686
UWL,new,KUWL,39.87590027,-85.32649994,1088
TQK,scott,KTQK,38.47430038452149,-100.88500213623048,2963
HDE,holdredge,KHDE,40.452099,-99.336502,2313
PTT,pratt,KPTT,37.70159912,-98.74690247,1953
AHQ,wahoo,KAHQ,41.241298675500005,-96.59400177,1224
LXN,lexington,KLXN,40.7910003662,-99.7772979736,2413
19S,sublette,K19S,37.49140167,-100.83000179999999,2908
CBF,council,KCBF,41.2592010498,-95.760597229,1253
OKK,kokomo,KOKK,40.528198242188,-86.05899810791,830
2K7,neodesha,K2K7,37.43539810180664,-95.64610290527344,841
EHA,elkhart,KEHA,37.000702000000004,-101.879997,3622
FTG,denver,KFTG,39.785301208496094,-104.54299926757812,5512
GBG,galesburg,KGBG,40.9379997253,-90.43109893799999,764
5K2,tribune,K5K2,38.4514722,-101.7500833,3609
GUY,guymon,KGUY,36.6851005554,-101.508003235,3123
OZS,camdenton,KOZS,37.9739722,-92.6911944,1062
MEJ,meade,KMEJ,37.27690124511719,-100.3560028076172,2529
ULS,ulysses,KULS,37.60400009,-101.3740005,3071
IDP,independence,KIDP,37.1584014893,-95.7783966064,825
3AU,augusta,K3AU,37.67160034179688,-97.0779037475586,1328
LQR,larned,KLQR,38.20859909,-99.08599854,2012
LZZ,lampasas,KLZZ,31.10619926452637,-98.1958999633789,1215
BYY,bay,KBYY,28.9733009338,-95.8635025024,45
PRX,paris,KPRX,33.636600494385,-95.45079803466801,547
CFV,coffeyville,KCFV,37.09400177,-95.5718994141,754
GXY,greeley,KGXY,40.4374008179,-104.633003235,4697
OEL,oakley,UUOR,52.934700012200004,36.002201080300004,656
FET,fremont,KFET,41.44910049,-96.52020264,1204
LGD,grande,KLGD,45.29019927979999,-118.00700378399999,2717
MPO,mount,KMPO,41.13750076,-75.37889862,1915
UKT,quakertown,KUKT,40.435199737549,-75.38189697265601,526
PCT,princeton,\N,40.399167,-74.658889,39
NRW,bentonville,KNRW,36.386516959,-94.153441209,1270
NGM,agana,\N,13.483056,144.79336730000003,0
BNG,banning,KBNG,33.923099517800004,-116.850997925,2219
OFK,norfolk,KOFK,41.985500335693004,-97.435096740723,1573
AWO,arlington,KAWO,48.16070175,-122.1589966,142
TPF,tampa,KTPF,27.915599822998,-82.44930267334,8
N10,collegeville,\N,40.2040483,-75.43026309999999,277
W29,stevensville,\N,38.9764554,-76.3299691,15
MTP,montauk,KMTP,41.07649993896485,-71.9207992553711,6
OLW,olympia,\N,46.99145,-122.79403,200
VPZ,valparaiso,KVPZ,41.45399857,-87.00710297,770
LDM,ludington,KLDM,43.96250153,-86.40789795,646
RHV,san,KRHV,37.332901000999996,-121.819000244,135
ZXS,buffalo,\N,42.8783,-78.8738,580
5Z9,katmai,\N,58.554722,-155.77721699999998,36
ZRL,lancaster,\N,40.054364,-76.307722,347
ZUG,harrisburg,\N,40.261944,-76.877778,337
ZTJ,princeton,\N,40.317169899999996,-74.6227145,75
S52,winthrop,\N,48.4249483,-120.14588559999999,1706
S10,chelan,\N,47.86601029999999,-119.9427017,1263
W12,mazma,\N,48.6495842,-120.50204440000002,2415
6S9,stehekin,\N,48.3457778,-120.72080559999999,1230
S27,kalispell,\N,48.17856939999999,-114.3037408,2932
WVI,watsonville,KWVI,36.9356994629,-121.790000916,163
CVH,hollister,KCVH,36.8933453,-121.4102706,230
JGG,williamsburg,KJGG,37.239200592041016,-76.71610260009766,49
MRT,marysville,KMRT,40.224700927734375,-83.35160064697266,1021
ALN,alton,KALN,38.89030075069999,-90.04599761959999,544
AXN,alexandria,KAXN,45.866298675500005,-95.3946990967,1425
CLU,columbus,KBAK,39.2619018555,-85.8963012695,656
BBD,brady,KBBD,31.179300308200002,-99.32389831540002,1827
BIH,bishop,KBIH,37.373100280799996,-118.36399841299999,4124
BKE,baker,KBKE,44.8372993469,-117.808998108,3373
BPI,big,KBPI,42.58509827,-110.1110001,6990
WMH,mountain,KBPK,36.3689002991,-92.4704971313,928
BTL,battle,KBTL,42.3073005676,-85.25150299069999,952
BYI,burley,KBYI,42.5425987244,-113.77200317399999,4150
CCY,charles,KCCY,43.072601318400004,-92.61080169680001,1125
CNU,chanute,KCNU,37.668800354,-95.4850997925,1002
CRG,jacksonville,KCRG,30.3362998962,-81.51439666750002,41
CSV,crossville,KCSV,35.9513015747,-85.08499908450001,1881
DAA,fort,KDAA,38.715000152600005,-77.1809997559,73
DAG,daggett,KDAG,34.85369873,-116.78700259999998,1930
DMN,deming,KDMN,32.262298584,-107.721000671,4314
DRA,mercury,KDRA,36.6194,-116.032997,3314
EED,needles,KEED,34.7663002014,-114.62300109899999,983
EGI,crestview,KEGI,30.65040016,-86.52290344,191
EKA,eureka,KEKA,40.8033981323,-124.112998962,7
HYI,san,KHYI,29.8927001953125,-97.86299896240234,597
HYR,hayward,KHYR,46.02519989010001,-91.44429779050002,1216
JCT,junction,KJCT,30.5112991333,-99.76349639889999,1749
LLQ,monticello,KLLQ,33.638599400000004,-91.75099945,270
LOL,lovelock,KLOL,40.0663986206,-118.565002441,3904
MBG,mobridge,KMBG,45.54650116,-100.40799709999999,1716
MCB,comb,KMCB,31.17849922,-90.47190094,413
MDH,carbondale,KMDH,37.778099060058594,-89.25199890136719,411
MMT,eastover,KMMT,33.92079926,-80.80130005,254
NHZ,brunswick,KNHZ,43.89220047,-69.93859863,72
NRB,mayport,KNRB,30.39109993,-81.42469788,15
OGB,orangeburg,KOGB,33.456798553467,-80.859497070312,195
OLU,columbus,KOLU,41.44800186,-97.34259796,1447
OTM,ottumwa,KOTM,41.10660172,-92.44789886,845
OZR,fort,KOZR,31.27569962,-85.71340179,301
PWY,pinedale,KPNA,42.79550171,-109.8069992,7102
POU,poughkeepsie,KPOU,41.6265983581543,-73.88420104980469,165
RNH,new,KRNH,45.14830017,-92.5381012,998
RSL,russell,KRSL,38.872100830078004,-98.811798095703,1862
RWF,redwood,KRWF,44.54719925,-95.08229828,1024
SNS,salinas,KSNS,36.662799835205,-121.60600280761999,85
SOA,sonora,KSOA,30.585699081420998,-100.6490020752,2140
SUZ,benton,KSUZ,34.59059906,-92.47940063,390
TPH,tonopah,KTPH,38.06019974,-117.086998,5430
UAO,aurora,KUAO,45.24710083007813,-122.7699966430664,200
UKI,ukiah,KUKI,39.125999450684,-123.20099639893,614
UOX,oxford,KUOX,34.384300231934,-89.536796569824,452
HTV,huntsville,KUTS,30.7469005585,-95.5871963501,363
VTN,valentine,KVTN,42.85779953,-100.5479965,2596
WMC,winnemucca,KWMC,40.8965988159,-117.805999756,4308
WWR,woodward,KWWR,36.438,-99.5226667,2189
XMR,cocoa,KXMR,28.4675998688,-80.56659698490002,10
ZZV,zanesville,KZZV,39.9444007874,-81.89209747310001,900
ENN,nenana,PANN,64.54730224609375,-149.07400512695312,362
WWA,wasilla,PAWS,61.5717010498,-149.539993286,354
DIC,dicka,DICK,37.789,-122.43,0
